epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,1216.77,1.32826,1.82651,1.01795,1.17329,0.81342,0.76834,0.87122,0.54798,0.84517,0.78378,0.87898,0.46726,1.42649,1.46907,1.03219,1.11256,0.00160796,0.00160796,0.00160796
101,1228.64,1.30231,1.83251,1.0032,1.16706,0.81201,0.80212,0.8824,0.55649,0.83508,0.81081,0.88051,0.43592,1.38773,1.47686,1.02414,1.11006,0.001604,0.001604,0.001604
102,1240.55,1.2925,1.81116,0.97796,1.14293,0.76591,0.70849,0.79348,0.49445,0.76387,0.69788,0.76657,0.37822,1.52674,1.80351,1.23631,1.17136,0.00160004,0.00160004,0.00160004
103,1252.53,1.30633,1.80543,1.00712,1.15369,0.84137,0.81405,0.90244,0.57051,0.85303,0.82913,0.89482,0.46668,1.35255,1.48469,0.97785,1.08472,0.00159608,0.00159608,0.00159608
104,1264.57,1.31331,1.83832,0.99092,1.14533,0.82217,0.82116,0.90179,0.58497,0.83708,0.82625,0.89415,0.47517,1.33623,1.49398,0.92935,1.07026,0.00159212,0.00159212,0.00159212
105,1276.58,1.35471,1.84429,1.04932,1.15796,0.82575,0.83252,0.90112,0.58067,0.82229,0.83073,0.88865,0.46161,1.31879,1.44832,0.97063,1.06591,0.00158816,0.00158816,0.00158816
106,1288.81,1.30395,1.8176,0.99513,1.139,0.80765,0.79633,0.87272,0.56307,0.81583,0.79537,0.86526,0.4294,1.3547,1.49839,1.0284,1.07622,0.0015842,0.0015842,0.0015842
107,1301.09,1.29951,1.77562,0.99819,1.14811,0.83299,0.80405,0.88879,0.57137,0.83365,0.81564,0.88466,0.45238,1.35793,1.41443,0.99741,1.0797,0.00158024,0.00158024,0.00158024
108,1313.66,1.28286,1.80043,0.98031,1.13722,0.84993,0.8388,0.90944,0.60372,0.84704,0.83387,0.90267,0.47138,1.31268,1.41367,0.91337,1.05581,0.00157628,0.00157628,0.00157628
109,1325.84,1.26561,1.74958,0.95482,1.11669,0.85667,0.83653,0.90307,0.58559,0.87568,0.83626,0.90144,0.46524,1.31695,1.40103,0.96942,1.06118,0.00157232,0.00157232,0.00157232
110,1338.19,1.26327,1.79504,0.95622,1.13103,0.84503,0.76845,0.84523,0.51532,0.84839,0.77896,0.8459,0.41965,1.46707,1.72999,1.10934,1.14353,0.00156836,0.00156836,0.00156836
111,1350.25,1.28115,1.72739,0.95785,1.15136,0.83195,0.8219,0.89573,0.57564,0.83831,0.81081,0.88179,0.44658,1.33896,1.46712,0.97144,1.08874,0.0015644,0.0015644,0.0015644
112,1362.43,1.26006,1.76133,0.97158,1.131,0.85207,0.80502,0.89028,0.56842,0.83867,0.79826,0.88208,0.44067,1.33723,1.47912,1.01859,1.07986,0.00156044,0.00156044,0.00156044
113,1374.75,1.3033,1.77832,0.9777,1.1295,0.81473,0.7895,0.88171,0.56571,0.82677,0.80695,0.88038,0.43708,1.32676,1.52774,0.96903,1.0576,0.00155648,0.00155648,0.00155648
114,1386.74,1.24771,1.75688,0.94321,1.12389,0.86157,0.84459,0.91592,0.6057,0.86369,0.83784,0.90117,0.47657,1.27657,1.42489,0.94007,1.05675,0.00155252,0.00155252,0.00155252
115,1398.93,1.30681,1.78653,0.97406,1.1538,0.8238,0.80888,0.88873,0.57006,0.79833,0.81387,0.86888,0.43793,1.34005,1.50917,0.99726,1.09327,0.00154856,0.00154856,0.00154856
116,1410.95,1.30591,1.81898,0.98797,1.15034,0.79788,0.73921,0.84905,0.5576,0.79073,0.73745,0.84308,0.44239,1.351,1.54963,0.98162,1.07162,0.0015446,0.0015446,0.0015446
117,1422.97,1.30198,1.80868,0.98186,1.14467,0.83928,0.82915,0.90583,0.5683,0.83873,0.8233,0.89417,0.44687,1.40157,1.60751,0.98824,1.10233,0.00154064,0.00154064,0.00154064
118,1435.11,1.30442,1.82213,0.98738,1.12508,0.83283,0.82229,0.89797,0.56503,0.84033,0.82432,0.89024,0.4612,1.35626,1.50473,0.96189,1.09688,0.00153668,0.00153668,0.00153668
119,1447.18,1.28712,1.77451,0.97798,1.14658,0.8113,0.79633,0.87771,0.53859,0.83256,0.80985,0.87805,0.43307,1.39186,1.52529,1.0194,1.10565,0.00153272,0.00153272,0.00153272
120,1459.3,1.30596,1.79635,1.00361,1.15669,0.81535,0.83541,0.89256,0.56573,0.80441,0.82176,0.86828,0.42848,1.38217,1.60574,1.00053,1.09739,0.00152876,0.00152876,0.00152876
121,1471.91,1.29124,1.70233,0.99055,1.14391,0.85526,0.79278,0.88355,0.56607,0.85506,0.79344,0.88111,0.46638,1.34647,1.54751,1.01275,1.077,0.0015248,0.0015248,0.0015248
122,1484.43,1.33865,1.7948,1.01387,1.14968,0.83508,0.77712,0.8702,0.56143,0.84723,0.77896,0.86508,0.4443,1.3908,1.58383,1.05543,1.10255,0.00152084,0.00152084,0.00152084
123,1496.65,1.34631,1.85111,0.98736,1.16075,0.82767,0.82819,0.88748,0.56072,0.85129,0.82336,0.88391,0.45776,1.39905,1.42846,0.97497,1.10385,0.00151688,0.00151688,0.00151688
124,1508.64,1.34678,1.86391,1.03934,1.16974,0.83912,0.80019,0.8919,0.55632,0.85401,0.81309,0.8892,0.44035,1.40525,1.47782,0.98107,1.10599,0.00151292,0.00151292,0.00151292
125,1520.78,1.28829,1.77134,0.9705,1.14234,0.846,0.85714,0.90961,0.59085,0.86086,0.85996,0.91242,0.47829,1.31839,1.42271,0.93419,1.06295,0.00150896,0.00150896,0.00150896
126,1533.13,1.29742,1.79179,0.97516,1.15205,0.8744,0.75869,0.86996,0.53524,0.86439,0.75,0.8529,0.41487,1.43821,1.57758,1.03626,1.12443,0.001505,0.001505,0.001505
